,text_id,sent_id,sent,is_requirement
10952,506,39,"Valid driver’s license/good driving record, and reliable transportationCandidate must have ability to pass an extensive background check and drug screen.",1
10953,506,40,"PREFERRED (but not required):Associate’s Degree in Computer Science, or similar discipline and minimum of 2+ years’ experience.  ",1
10954,506,41,Education can be replaced with years of experience.,1
10955,506,42,"Certifications such as A+, Network +, MTA, etc., are a plus but not required.",1
10956,506,43,"TCP/IP, DNS, DHCP and Cisco firewalls and switchesTerminal Services a plusMS Server experience a plusPHYSICAL REQUIREMENTS:Ability bend, crouch, crawl Ability to lift up to 75 lbs. ",1
10957,506,44,Ability to use phone and phone headset Ability to type using a keyboard and mous,1
10958,506,45,"All qualified McLane Intelligent Solutions employees receive:Paid VacationAmazing Health, Dental, Vision, and prescription insurance Short-term and long-term disability benefits 401K Flexible Spending Accounts Company provided Life InsuranceAnd much more...",0
10959,506,46,Come explore what life in Central Texas is all about in a family friendly community and company!McLane Intelligent Solutions is an equal opportunity employer.  ,0
10960,506,47,"We consider applicants for all positions without regard to race, color, religion, gender, national origin, age, marital status, sexual identification or veteran status, the presence of a non-job-related medical condition or handicap, or any other legally protected status.",0
10961,507,0,"At McLane Intel, we believe that everyone should love where they work! ",0
10962,507,1,We understand that our ongoing success is attributed to our remarkable staff.,0
10963,507,2,"We are a company that promotes career growth, ongoing learning, and professional development for all of our employees.",0
10964,507,3,We have a wide range of positions throughout the company and accept and support a broad array of applicants—from recent graduates to seasoned professionals.,0
10965,507,4,"If you are willing to follow our company values, enjoy learning new skills, and plan to succeed in your career—we want you to apply.",0
10966,507,5,"Here are a few things we offer that others often don’t:Autonomy – We offer a management team that treats their employees with respect and values their input, along with a team of skilled technicians that put their teammates above themselves.",0
10967,507,6,Mastery &amp; Growth – We promote from within and work each one of our technicians to help them get certifications and rise in the tiers experience.,0
10968,507,7,Purpose – We have a mission and a culture that every employee is strongly invested in working towards because we hand-picked people that love what they do.,0
10969,507,8,"It’s the difference between people in a row boat rowing as they see fit, and people rowing the same direction.",0
10970,507,9,Benefits – Our benefits are some of the best around.,0
10971,507,10,We have awesome health insurance and a great PTO policy.,0
10972,507,11,"We have an Awesome Teammate Bonus, where employees nominate other employees weekly.",0
10973,507,12,"Each full-time employee has a monthly personal and team bonus with specific targets for performance, so you always know how you’re doing.",0
10974,507,13,A bit more about what we do:McLane Intelligent Solutions (MIS) is fast-growing and dynamic managed services provider located in Bell county in Central Texas.,0
10975,507,14,"We provide a broad range of outsourced IT including design, installation, support, maintenance and consulting services to the SMB market.",0
10976,507,15,"We have a rising need for smart, talented, hard-working, and capable team members who love challenges, want to know they are making a difference every day, and want to join a fast-paced, demanding and fun team of professionals.",0
